model,fold,candidate,params,inner_weighted_log_loss,inner_fold_log_losses,selected
random_forest__context_diet_labels,2,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.6753185298231765,"[0.6952324177040532, 0.6673405048560007, 0.6637617485860025]",False
random_forest__context_diet_labels,2,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6779522255010312,"[0.6935445482766589, 0.6726366419257492, 0.6681197698364688]",False
random_forest__context_diet_labels,2,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6744749670366949,"[0.6888416127350061, 0.6665015643098351, 0.6680039652990201]",False
random_forest__context_diet_labels,2,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6768129032287228,"[0.6870660178593389, 0.6692679147123763, 0.6737555590875384]",False
random_forest__context_diet_labels,3,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6707529503112507,"[0.6685219543825731, 0.6798942250958186, 0.6633175241389077]",False
random_forest__context_diet_labels,3,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6721457936243108,"[0.6691768504197638, 0.679519656795064, 0.6675188786533741]",False
random_forest__context_diet_labels,3,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6729476267447567,"[0.669102567156345, 0.6810951443239134, 0.6684972378933758]",False
random_forest__context_diet_labels,3,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.675447730293626,"[0.6721815660304001, 0.6821919165800988, 0.6718616338628876]",False
random_forest__context_diet_labels,3,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.6735651058388814,"[0.670402724680345, 0.6905441703084416, 0.658603776014261]",False
random_forest__context_diet_labels,3,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6711746735322949,"[0.6669241012281423, 0.6827207718306916, 0.6634628773004577]",False
random_forest__context_diet_labels,3,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6667271338922764,"[0.6622995295271839, 0.6762881417782853, 0.6614055611944466]",False
random_forest__context_diet_labels,3,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6663150474499608,"[0.6643635731816004, 0.6723676036371907, 0.6619480412583847]",True
random_forest__context_diet_labels,4,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6736581249593717,"[0.6769952436074769, 0.6636542218597905, 0.6799571924128449]",False
random_forest__context_diet_labels,4,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6738799563805603,"[0.6746686391761415, 0.6676079229078289, 0.6791061154914427]",False
random_forest__context_diet_labels,4,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6742395719016261,"[0.6760181400335746, 0.6677495627319294, 0.6787045587073504]",False
