model,fold,repeat,brier_increase,auc_drop,n_test,test_weight_sum,feature,n_input_columns,representation
rf_complete_modern,3,3,-0.0006006593179278819,-0.0075898463237573655,1005,2756937.4032588005,label_warnings,1,"Modern coding, complete cohort"
rf_complete_modern,3,4,-0.00041022745093990953,-0.0011207570590876514,1005,2756937.4032588005,label_warnings,1,"Modern coding, complete cohort"
rf_complete_modern,3,5,0.0015909350992316662,0.008293020820581143,1005,2756937.4032588005,label_warnings,1,"Modern coding, complete cohort"
rf_complete_modern,3,1,0.00017753786161775476,0.002687719724426052,1005,2756937.4032588005,label_health,1,"Modern coding, complete cohort"
rf_complete_modern,3,2,-3.209728565875536e-05,0.000748249946974866,1005,2756937.4032588005,label_health,1,"Modern coding, complete cohort"
rf_complete_modern,3,3,7.524832318017705e-05,0.002111013866722078,1005,2756937.4032588005,label_health,1,"Modern coding, complete cohort"
rf_complete_modern,3,4,-1.562449332420668e-05,0.0015687175902622252,1005,2756937.4032588005,label_health,1,"Modern coding, complete cohort"
rf_complete_modern,3,5,0.00018384430767373616,0.0032955326298432785,1005,2756937.4032588005,label_health,1,"Modern coding, complete cohort"
rf_complete_modern,3,1,-5.366525739805561e-05,-0.0001661597001729742,1005,2756937.4032588005,label_brand,1,"Modern coding, complete cohort"
rf_complete_modern,3,2,-0.0004496843724579591,-0.0020621941303177183,1005,2756937.4032588005,label_brand,1,"Modern coding, complete cohort"
rf_complete_modern,3,3,-0.00041522289658568745,-0.0023243118164799625,1005,2756937.4032588005,label_brand,1,"Modern coding, complete cohort"
rf_complete_modern,3,4,-0.00033828915807662674,-0.001756974052196436,1005,2756937.4032588005,label_brand,1,"Modern coding, complete cohort"
rf_complete_modern,3,5,6.370612612580095e-05,0.0004225260149061105,1005,2756937.4032588005,label_brand,1,"Modern coding, complete cohort"
rf_complete_modern,3,1,-7.361368325001227e-05,0.0005246801414512392,1005,2756937.4032588005,label_discounts,1,"Modern coding, complete cohort"
rf_complete_modern,3,2,-0.00010758788310352707,-0.0006919343104356823,1005,2756937.4032588005,label_discounts,1,"Modern coding, complete cohort"
rf_complete_modern,3,3,-2.1042117815422978e-05,0.00036083827368549315,1005,2756937.4032588005,label_discounts,1,"Modern coding, complete cohort"
rf_complete_modern,3,4,-0.0001116065469632943,1.3419036317685595e-05,1005,2756937.4032588005,label_discounts,1,"Modern coding, complete cohort"
rf_complete_modern,3,5,-1.5053806419473847e-06,0.0005089697205640231,1005,2756937.4032588005,label_discounts,1,"Modern coding, complete cohort"
rf_complete_modern,3,1,-8.779735465250238e-05,0.00024381696010900011,1005,2756937.4032588005,water,1,"Modern coding, complete cohort"
rf_complete_modern,3,2,0.000180563852266169,0.003066373988786286,1005,2756937.4032588005,water,1,"Modern coding, complete cohort"
rf_complete_modern,3,3,0.00013646847126938533,0.0011751399760863146,1005,2756937.4032588005,water,1,"Modern coding, complete cohort"
rf_complete_modern,3,4,-1.9849859610732157e-05,0.0006732410797171129,1005,2756937.4032588005,water,1,"Modern coding, complete cohort"
rf_complete_modern,3,5,6.086509906563786e-05,0.0011131408006255228,1005,2756937.4032588005,water,1,"Modern coding, complete cohort"
rf_complete_modern,3,1,0.0002838645376510851,0.0009835318278528238,1005,2756937.4032588005,soda_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,3,2,0.0005428062278701185,0.0059267192066395635,1005,2756937.4032588005,soda_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,3,3,-0.0008236253391245008,-0.0070722250747873305,1005,2756937.4032588005,soda_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,3,4,0.0008499793274491796,0.006789590999990658,1005,2756937.4032588005,soda_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,3,5,-7.392355256258254e-05,-0.0008931665835928415,1005,2756937.4032588005,soda_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,3,1,-0.0004684195903984778,-0.0022099911900934632,1005,2756937.4032588005,juice_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,3,2,-0.002528287714329308,-0.019560993611666855,1005,2756937.4032588005,juice_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,3,3,0.0007921969934081841,0.00852125893442035,1005,2756937.4032588005,juice_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,3,4,0.00082536367173075,0.00151006520609831,1005,2756937.4032588005,juice_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,3,5,0.00013172330098912277,-0.00014566572316943027,1005,2756937.4032588005,juice_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,3,1,0.0,0.0,1005,2756937.4032588005,oil,1,"Modern coding, complete cohort"
rf_complete_modern,3,2,2.7755575615628914e-17,0.0,1005,2756937.4032588005,oil,1,"Modern coding, complete cohort"
rf_complete_modern,3,3,2.7755575615628914e-17,0.0,1005,2756937.4032588005,oil,1,"Modern coding, complete cohort"
rf_complete_modern,3,4,2.7755575615628914e-17,0.0,1005,2756937.4032588005,oil,1,"Modern coding, complete cohort"
rf_complete_modern,3,5,0.0,0.0,1005,2756937.4032588005,oil,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,0.004559149774165161,0.04936329866751821,995,2760460.2584929466,age,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,0.004031911197425159,0.03979398969325043,995,2760460.2584929466,age,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,0.0015701837919946948,0.019378969261607648,995,2760460.2584929466,age,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,0.003622640366007651,0.034462667853593754,995,2760460.2584929466,age,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,0.0011245880260676022,0.007531242046086906,995,2760460.2584929466,age,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,0.002716341258122229,0.016097086694263796,995,2760460.2584929466,sex,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,0.0014623877272451347,0.010768235951888472,995,2760460.2584929466,sex,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,0.0018446950837089637,0.008963971418665118,995,2760460.2584929466,sex,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,0.00251112312182436,0.013734494050689938,995,2760460.2584929466,sex,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,3.64759848692775e-05,-0.009487410100579519,995,2760460.2584929466,sex,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,0.0013681975562140625,0.014350218366173118,995,2760460.2584929466,region,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,0.0014645717323953367,0.014759080740459951,995,2760460.2584929466,region,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,0.001263728579356832,0.012162143835296013,995,2760460.2584929466,region,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,0.001256862015931004,0.012275723877566258,995,2760460.2584929466,region,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,0.00043209176093322865,0.006426247321288048,995,2760460.2584929466,region,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,-0.00014963169506676532,-0.0016169130907897067,995,2760460.2584929466,rural,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,5.05714933231316e-05,-4.390680282939652e-05,995,2760460.2584929466,rural,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,6.524374344235584e-05,0.00017122137373815072,995,2760460.2584929466,rural,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,4.4683670379297435e-05,-6.669368608935855e-06,995,2760460.2584929466,rural,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,-5.237001869046187e-05,-0.0008210545630630284,995,2760460.2584929466,rural,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,-0.00037508817914030934,-0.005255408292955455,995,2760460.2584929466,education,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,0.00018208833298904992,0.0022407474623358237,995,2760460.2584929466,education,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,-0.00013078525535495378,-0.00010199404428501424,995,2760460.2584929466,education,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,0.00048635023530779753,0.009078851453059311,995,2760460.2584929466,education,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,0.001314550027445932,0.017610298147945347,995,2760460.2584929466,education,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,3.194734676334465e-05,-3.0162317886661683e-05,995,2760460.2584929466,indigenous,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,0.0001172936250769252,0.0014337864065173678,995,2760460.2584929466,indigenous,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,0.0001220911128385349,0.0007219765811083967,995,2760460.2584929466,indigenous,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,8.255936816398135e-05,0.0011355511033330767,995,2760460.2584929466,indigenous,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,9.60456037619184e-05,0.0008120592747896671,995,2760460.2584929466,indigenous,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,0.0,0.0,995,2760460.2584929466,born_chile,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,-5.551115123125783e-17,0.0,995,2760460.2584929466,born_chile,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,0.0,0.0,995,2760460.2584929466,born_chile,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,0.0,0.0,995,2760460.2584929466,born_chile,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,0.0,0.0,995,2760460.2584929466,born_chile,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,0.00530968769295434,0.056865922419301995,995,2760460.2584929466,teeth_remaining,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,0.002397562643845219,0.019255486564797142,995,2760460.2584929466,teeth_remaining,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,-0.00013806155932186148,0.0005781996969124181,995,2760460.2584929466,teeth_remaining,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,0.002050628320893172,0.01415219188096617,995,2760460.2584929466,teeth_remaining,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,0.000971031780491266,0.012705047421846638,995,2760460.2584929466,teeth_remaining,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,-0.000975807729840239,-0.0066596085696651874,995,2760460.2584929466,fish,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,-0.0003780684286244784,-0.001374302626973467,995,2760460.2584929466,fish,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,-0.000624315718624785,-0.006767763187362608,995,2760460.2584929466,fish,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,-0.00014164957793236232,0.0013134728586425837,995,2760460.2584929466,fish,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,-0.0009500011808482867,-0.006264885494737027,995,2760460.2584929466,fish,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,-0.00029304451427253353,-0.001595892577806346,995,2760460.2584929466,dairy_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,-0.001037601634067603,-0.009571354846073521,995,2760460.2584929466,dairy_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,-0.0005481808270180188,-0.005774623863988193,995,2760460.2584929466,dairy_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,-0.0007762065096207083,-0.0059924736810264,995,2760460.2584929466,dairy_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,-0.0002780000911942748,-0.002207654097064693,995,2760460.2584929466,dairy_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,0.00011047509553555046,0.0018142540357173331,995,2760460.2584929466,dairy_type,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,0.0002150157811484643,0.0016410228892498324,995,2760460.2584929466,dairy_type,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,-4.388423230264338e-05,-0.00048652957770944916,995,2760460.2584929466,dairy_type,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,0.0007340326430372579,0.007429650462799975,995,2760460.2584929466,dairy_type,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,0.0006156046466640475,0.004913236129976739,995,2760460.2584929466,dairy_type,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,0.0005599287250155627,0.003027010655310969,995,2760460.2584929466,wholegrain,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,-0.00011951531669898707,-0.00563692575126884,995,2760460.2584929466,wholegrain,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,-0.00022582527445055844,-0.006959019038146663,995,2760460.2584929466,wholegrain,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,-7.859608507668203e-05,-0.003124816669892727,995,2760460.2584929466,wholegrain,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,3.519651513628208e-06,-0.0034832915424815036,995,2760460.2584929466,wholegrain,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,5.4170827889082895e-05,-0.0004340324083103031,995,2760460.2584929466,legumes,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,8.141511038581295e-05,0.0006924143297535323,995,2760460.2584929466,legumes,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,-2.289093133611697e-05,-0.001533480005222132,995,2760460.2584929466,legumes,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,0.00012807227878464111,0.0014870645691515971,995,2760460.2584929466,legumes,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,0.0002604710086043238,-5.6622370579795245e-05,995,2760460.2584929466,legumes,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,8.016620613288117e-05,0.0009461719348244912,995,2760460.2584929466,fruit_days,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,5.157869338701104e-05,0.0018051410747087493,995,2760460.2584929466,fruit_days,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,5.4665232685158216e-05,0.0005696398231223032,995,2760460.2584929466,fruit_days,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,9.661283058182146e-05,0.0017280635248136944,995,2760460.2584929466,fruit_days,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,0.00029741291399970615,0.0019844723196449365,995,2760460.2584929466,fruit_days,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,-0.0002205699440608888,-0.0012115977131031963,995,2760460.2584929466,fruit_portions,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,0.00031203931484100056,0.001444573702014118,995,2760460.2584929466,fruit_portions,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,0.00048622725042260506,0.00709915729763555,995,2760460.2584929466,fruit_portions,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,0.0005265981536496378,0.003325473333335327,995,2760460.2584929466,fruit_portions,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,-0.0005414263992976898,-0.008805899434515041,995,2760460.2584929466,fruit_portions,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,-0.00040413271392342187,-0.004409316781818107,995,2760460.2584929466,vegetable_days,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,-0.000889415975469543,-0.009472883021196199,995,2760460.2584929466,vegetable_days,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,-0.00015993960662094575,-0.0025005295791775684,995,2760460.2584929466,vegetable_days,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,-0.0010848817519796272,-0.010684375516517464,995,2760460.2584929466,vegetable_days,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,9.729333077293512e-05,-5.827645933986769e-05,995,2760460.2584929466,vegetable_days,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,0.00010164939596601918,0.0002669741420471272,995,2760460.2584929466,vegetable_portions,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,-4.1628437144836106e-05,-0.001057997076636008,995,2760460.2584929466,vegetable_portions,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,-0.00018142527632009076,-0.0016465424548331997,995,2760460.2584929466,vegetable_portions,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,-0.0001441672908532865,-0.00044291147229835737,995,2760460.2584929466,vegetable_portions,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,-0.00019813506544591464,-0.0032691100118393823,995,2760460.2584929466,vegetable_portions,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,-0.00025597781117181473,-0.004048312824126654,995,2760460.2584929466,label_ingredients,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,9.120614657573411e-05,-0.0018373697081873752,995,2760460.2584929466,label_ingredients,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,8.476753144909255e-05,-0.0026211781729630346,995,2760460.2584929466,label_ingredients,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,8.877136471269198e-05,-0.0007637469699578459,995,2760460.2584929466,label_ingredients,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,-9.144884906525652e-06,-0.00010033826107436195,995,2760460.2584929466,label_ingredients,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,0.00014765358480281487,-0.0001254780600261629,995,2760460.2584929466,label_nutrition,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,1.1602825916057213e-05,-0.0017997695987884699,995,2760460.2584929466,label_nutrition,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,0.00036618643488764424,0.0016374538146005646,995,2760460.2584929466,label_nutrition,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,0.0005445292956152981,0.0022869388684838565,995,2760460.2584929466,label_nutrition,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,0.0003213335906604442,0.0014721592137956208,995,2760460.2584929466,label_nutrition,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,0.0012261642679572138,0.013375562756379189,995,2760460.2584929466,label_warnings,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,0.0010693559371814931,0.009912649161468279,995,2760460.2584929466,label_warnings,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,-0.00012889968408136276,-0.0037264135383320296,995,2760460.2584929466,label_warnings,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,0.001006352394860549,0.0052652042535492605,995,2760460.2584929466,label_warnings,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,4.199330761395226e-05,0.0007376557248306437,995,2760460.2584929466,label_warnings,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,-0.00010688972665387486,-0.0038898968553322533,995,2760460.2584929466,label_health,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,0.00025396675206756925,-9.69860936028688e-05,995,2760460.2584929466,label_health,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,-4.71854475808664e-06,-0.0016748615938730893,995,2760460.2584929466,label_health,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,1.0293069216432693e-05,-0.0008993100014552668,995,2760460.2584929466,label_health,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,2.4320108044928457e-05,-0.0024452950642179783,995,2760460.2584929466,label_health,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,0.0001768693122198295,-3.7976387702531866e-05,995,2760460.2584929466,label_brand,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,3.821802991105239e-06,-0.0018021280007312068,995,2760460.2584929466,label_brand,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,0.00020804388881423552,0.00048529953836506934,995,2760460.2584929466,label_brand,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,2.2950445314334766e-05,-0.0010115907967408466,995,2760460.2584929466,label_brand,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,-9.89089272621091e-06,-0.0013945581066763246,995,2760460.2584929466,label_brand,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,0.0003763123691657988,0.004067038011138391,995,2760460.2584929466,label_discounts,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,0.0004486655446129806,0.003768271375126142,995,2760460.2584929466,label_discounts,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,0.0002701724616465673,0.002075427422500331,995,2760460.2584929466,label_discounts,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,0.0002071516033566867,0.001035852064272702,995,2760460.2584929466,label_discounts,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,0.0003391097833081169,0.003357306911004554,995,2760460.2584929466,label_discounts,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,-0.00010643060617915312,-0.0009160756239221524,995,2760460.2584929466,water,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,-1.8368962827891577e-05,-0.0011474564516281704,995,2760460.2584929466,water,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,0.000156028676092268,0.0006933021305951526,995,2760460.2584929466,water,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,-4.9881840562066015e-05,-0.0003235900359865873,995,2760460.2584929466,water,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,-0.0002464417598135038,-0.002902975416333109,995,2760460.2584929466,water,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,-2.143725447062428e-05,-0.00266016681177339,995,2760460.2584929466,soda_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,-0.001396293528640652,-0.015368745848933885,995,2760460.2584929466,soda_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,-0.0002455827670126143,-0.005160443128597092,995,2760460.2584929466,soda_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,-0.0007924112493160884,-0.01099952068010901,995,2760460.2584929466,soda_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,-0.0007680899885935122,-0.009139427298675229,995,2760460.2584929466,soda_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,0.00027853788089321485,0.004782010658691882,995,2760460.2584929466,juice_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,7.581703913217552e-05,-0.0004846966369100869,995,2760460.2584929466,juice_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,0.00022787093686077453,0.0007151208150659727,995,2760460.2584929466,juice_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,0.0005070240306063734,0.00425917005049592,995,2760460.2584929466,juice_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,0.00026363281479205303,0.002507464024572803,995,2760460.2584929466,juice_frequency,1,"Modern coding, complete cohort"
rf_complete_modern,4,1,6.190491808069631e-05,0.00033290686122366964,995,2760460.2584929466,oil,1,"Modern coding, complete cohort"
rf_complete_modern,4,2,5.753754605614114e-05,-1.477645419167839e-05,995,2760460.2584929466,oil,1,"Modern coding, complete cohort"
rf_complete_modern,4,3,5.4770338878934455e-05,-7.760908156917434e-05,995,2760460.2584929466,oil,1,"Modern coding, complete cohort"
rf_complete_modern,4,4,1.561849354908551e-05,-0.0007991676244292201,995,2760460.2584929466,oil,1,"Modern coding, complete cohort"
rf_complete_modern,4,5,4.475529863459671e-05,0.00027642540537575755,995,2760460.2584929466,oil,1,"Modern coding, complete cohort"
rf_complete_modern,5,1,-0.002111301673001831,-0.0036314805604132916,1000,2793890.080402851,age,1,"Modern coding, complete cohort"
rf_complete_modern,5,2,-0.0002780018379231475,-0.0013149523601238,1000,2793890.080402851,age,1,"Modern coding, complete cohort"
rf_complete_modern,5,3,-0.0015052493107145515,-0.0016908416257220837,1000,2793890.080402851,age,1,"Modern coding, complete cohort"
rf_complete_modern,5,4,0.004385212878315475,0.0375527150430538,1000,2793890.080402851,age,1,"Modern coding, complete cohort"
rf_complete_modern,5,5,0.0022086372521190334,0.01714150616577892,1000,2793890.080402851,age,1,"Modern coding, complete cohort"
rf_complete_modern,5,1,0.003218563736343355,0.01885045768056537,1000,2793890.080402851,sex,1,"Modern coding, complete cohort"
rf_complete_modern,5,2,-0.0005734857145509031,-0.0058959976253364355,1000,2793890.080402851,sex,1,"Modern coding, complete cohort"
rf_complete_modern,5,3,-0.00038604420048149457,-0.009913080187070489,1000,2793890.080402851,sex,1,"Modern coding, complete cohort"
rf_complete_modern,5,4,0.0011272264684363265,-0.003168703889804503,1000,2793890.080402851,sex,1,"Modern coding, complete cohort"
rf_complete_modern,5,5,0.0013293292089411324,0.006439214162894502,1000,2793890.080402851,sex,1,"Modern coding, complete cohort"
rf_complete_modern,5,1,0.0005921925215411072,0.0021130959607668087,1000,2793890.080402851,region,1,"Modern coding, complete cohort"
rf_complete_modern,5,2,0.0007877647915252028,0.006422746091260145,1000,2793890.080402851,region,1,"Modern coding, complete cohort"
rf_complete_modern,5,3,0.0017219941690831686,0.01129632511254508,1000,2793890.080402851,region,1,"Modern coding, complete cohort"
rf_complete_modern,5,4,0.0017276294531282654,0.008487448624548422,1000,2793890.080402851,region,1,"Modern coding, complete cohort"
rf_complete_modern,5,5,0.0013138924284803455,0.011773169727845367,1000,2793890.080402851,region,1,"Modern coding, complete cohort"
rf_complete_modern,5,1,8.62142786913489e-05,0.0003108480126023938,1000,2793890.080402851,rural,1,"Modern coding, complete cohort"
rf_complete_modern,5,2,-1.3759785837619276e-05,0.00013898253552524498,1000,2793890.080402851,rural,1,"Modern coding, complete cohort"
rf_complete_modern,5,3,1.419713906603004e-05,-1.2683788408351937e-05,1000,2793890.080402851,rural,1,"Modern coding, complete cohort"
rf_complete_modern,5,4,-5.276212133059621e-05,-0.0008114806437069522,1000,2793890.080402851,rural,1,"Modern coding, complete cohort"
rf_complete_modern,5,5,8.287015248839569e-05,0.001372526206466551,1000,2793890.080402851,rural,1,"Modern coding, complete cohort"
rf_complete_modern,5,1,0.0008493504100051119,0.005069689909984132,1000,2793890.080402851,education,1,"Modern coding, complete cohort"
rf_complete_modern,5,2,0.0003781222663418182,0.003279702523360739,1000,2793890.080402851,education,1,"Modern coding, complete cohort"
rf_complete_modern,5,3,0.002249008697575855,0.013053840390306326,1000,2793890.080402851,education,1,"Modern coding, complete cohort"
rf_complete_modern,5,4,0.00013662006497819346,-0.002097727841891883,1000,2793890.080402851,education,1,"Modern coding, complete cohort"
rf_complete_modern,5,5,-0.00021219635266292447,0.00077280164078386,1000,2793890.080402851,education,1,"Modern coding, complete cohort"
rf_complete_modern,5,1,7.75039761133356e-06,-0.0002104763776209495,1000,2793890.080402851,indigenous,1,"Modern coding, complete cohort"
rf_complete_modern,5,2,-5.248496235593647e-05,0.00018844209225310493,1000,2793890.080402851,indigenous,1,"Modern coding, complete cohort"
rf_complete_modern,5,3,8.129763918457433e-05,0.00048388552844924604,1000,2793890.080402851,indigenous,1,"Modern coding, complete cohort"
rf_complete_modern,5,4,6.31685200913612e-05,0.0007395103623636379,1000,2793890.080402851,indigenous,1,"Modern coding, complete cohort"
rf_complete_modern,5,5,0.0001678642476178882,0.0012791826007773066,1000,2793890.080402851,indigenous,1,"Modern coding, complete cohort"
rf_complete_modern,5,1,3.768353705824179e-05,0.00018030744768460227,1000,2793890.080402851,born_chile,1,"Modern coding, complete cohort"
rf_complete_modern,5,2,2.0641889819955628e-05,0.00018696391532546652,1000,2793890.080402851,born_chile,1,"Modern coding, complete cohort"
rf_complete_modern,5,3,1.7477997271697632e-08,9.491446371867607e-05,1000,2793890.080402851,born_chile,1,"Modern coding, complete cohort"
rf_complete_modern,5,4,-6.381937990920794e-05,-0.0005919624409111979,1000,2793890.080402851,born_chile,1,"Modern coding, complete cohort"
rf_complete_modern,5,5,-3.184673740896926e-05,-0.00010638153904096725,1000,2793890.080402851,born_chile,1,"Modern coding, complete cohort"
rf_complete_modern,5,1,-0.001986264397375176,-0.01465254561616458,1000,2793890.080402851,teeth_remaining,1,"Modern coding, complete cohort"
rf_complete_modern,5,2,0.001224774151689506,0.012844885760961988,1000,2793890.080402851,teeth_remaining,1,"Modern coding, complete cohort"
rf_complete_modern,5,3,1.2479549242799814e-05,0.006169082425516392,1000,2793890.080402851,teeth_remaining,1,"Modern coding, complete cohort"
rf_complete_modern,5,4,-0.002642562478047644,-0.023155160291063015,1000,2793890.080402851,teeth_remaining,1,"Modern coding, complete cohort"
rf_complete_modern,5,5,0.0017629762051788733,0.019430071051944275,1000,2793890.080402851,teeth_remaining,1,"Modern coding, complete cohort"
