encoded_column,feature,mdi,training_constant,mdi_scaled,rank,model,fold,test_weight_sum,representation
categorical__label_warnings_Rarely,label_warnings,0.0032406802106201295,False,3.1542305284410883,75.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_warnings_Sometimes,label_warnings,0.004747020411981741,False,4.620386995772273,54.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_health_Almost always,label_health,0.004958641325703674,False,4.8263626253116625,51.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_health_Always,label_health,0.006430499321473695,False,6.258956748166974,40.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_health_Never,label_health,0.008150968243492113,False,7.933529752711034,34.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_health_Rarely,label_health,0.004629411166146238,False,4.505915141244459,55.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_health_Sometimes,label_health,0.0035869197056809187,False,3.4912336001708297,72.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_brand_Almost always,label_brand,0.006545289866699999,False,6.370685094871052,38.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_brand_Always,label_brand,0.010654603601735712,False,10.370377132213914,27.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_brand_Never,label_brand,0.009385256511822955,False,9.134891653248832,30.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_brand_Rarely,label_brand,0.0036896647422429048,False,3.5912377690201827,70.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_brand_Sometimes,label_brand,0.005250357385819816,False,5.110296751066951,49.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_discounts_Almost always,label_discounts,0.006372723159503806,False,6.202721846215107,41.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_discounts_Always,label_discounts,0.013804095783942372,False,13.43585220057982,20.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_discounts_Never,label_discounts,0.010082536876138547,False,9.813571087522877,29.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_discounts_Rarely,label_discounts,0.0030180095766762986,False,2.9374999454384043,77.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__label_discounts_Sometimes,label_discounts,0.005143537913066486,False,5.006326837316634,50.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__oil_Butter,oil,0.0,False,0.0,92.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__oil_Lard,oil,0.0,False,0.0,92.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__oil_Margarine,oil,0.0,False,0.0,92.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__oil_None,oil,0.0,False,0.0,92.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__oil_Olive oil,oil,0.004505196308023341,False,4.385013888386114,56.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__oil_Other,oil,0.0,False,0.0,92.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
categorical__oil_Vegetable oil,oil,0.003937614036806425,False,3.8325726689756547,65.0,rf_complete_modern,2,2550707.318306923,"Modern coding, complete cohort"
numeric__age,age,0.29729508511248015,False,100.0,1.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric__teeth_remaining,teeth_remaining,0.19750817711838617,False,66.43506300942039,2.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric__fruit_days,fruit_days,0.06886076603139897,False,23.162430016408052,4.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric__fruit_portions,fruit_portions,0.015422473763344208,False,5.187597957601348,10.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric__vegetable_days,vegetable_days,0.010976134860781106,False,3.692000107108511,14.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric__vegetable_portions,vegetable_portions,0.009825283886925584,False,3.3048928081701163,16.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric__water,water,0.012962339282098582,False,4.360092020086489,12.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric__soda_frequency,soda_frequency,0.03674666101198743,False,12.360332495266281,7.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric__juice_frequency,juice_frequency,0.0756194135074,False,25.435810174523994,3.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric_missing__missingindicator_age,age,0.0,True,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric_missing__missingindicator_teeth_remaining,teeth_remaining,0.0,True,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric_missing__missingindicator_fruit_days,fruit_days,0.0,True,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric_missing__missingindicator_fruit_portions,fruit_portions,0.0,True,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric_missing__missingindicator_vegetable_days,vegetable_days,0.0,True,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric_missing__missingindicator_vegetable_portions,vegetable_portions,0.0,True,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric_missing__missingindicator_water,water,0.0,True,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric_missing__missingindicator_soda_frequency,soda_frequency,0.0,True,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric_missing__missingindicator_juice_frequency,juice_frequency,0.0,True,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__sex_Female,sex,0.042382961904549224,False,14.25619326620009,6.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__sex_Male,sex,0.04794677331830538,False,16.127671031011143,5.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__region_01 Arica and Parinacota,region,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__region_02 Tarapaca,region,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__region_03 Antofagasta,region,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__region_04 Atacama,region,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__region_05 Coquimbo,region,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__region_06 Valparaiso,region,0.004373974456601881,False,1.4712569011852348,25.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__region_07 Metropolitan,region,0.006908749566029867,False,2.32386941863367,20.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__region_08 O'Higgins,region,0.001847112800923889,False,0.6213062016228902,35.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__region_09 Maule,region,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__region_10 Biobio,region,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__region_11 La Araucania,region,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__region_12 Los Rios,region,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__region_13 Los Lagos,region,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__region_14 Aysen,region,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__region_15 Magallanes and Antarctica,region,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__rural_Rural,rural,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__rural_Urban,rural,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__education_High,education,0.021717609250196942,False,7.305068377427158,9.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__education_Intermediate,education,0.014657279668070943,False,4.930212573990395,11.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__education_Low,education,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__indigenous_No,indigenous,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__indigenous_Yes,indigenous,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__born_chile_No,born_chile,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__born_chile_Yes,born_chile,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__fish_Less than once/month or never,fish,0.003076475239546304,False,1.0348220988525036,28.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__fish_Less than three times/month,fish,0.004231176720678656,False,1.4232245780577943,26.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__fish_More than once/week,fish,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__fish_Once/week,fish,0.002711197184030288,False,0.9119549295624984,32.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__dairy_frequency_At least once/month,dairy_frequency,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__dairy_frequency_At least once/week,dairy_frequency,0.0012299423097794876,False,0.41371094625198557,37.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__dairy_frequency_At least three times/day,dairy_frequency,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__dairy_frequency_Every other day,dairy_frequency,0.0007653383184349867,False,0.25743389539905265,39.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__dairy_frequency_Less than three times/day,dairy_frequency,0.005256010629385695,False,1.7679440033114266,23.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__dairy_frequency_Never,dairy_frequency,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__dairy_frequency_Once/day,dairy_frequency,0.011135071026737815,False,3.745460851640018,13.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__dairy_type_Full fat,dairy_type,0.003048761137002952,False,1.0255000131769645,29.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__dairy_type_No dairy,dairy_type,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__dairy_type_Reduced fat,dairy_type,0.0058431053425799,False,1.9654227853680089,22.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__wholegrain_At least once/month,wholegrain,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__wholegrain_At least once/week,wholegrain,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__wholegrain_Daily,wholegrain,0.0002486838942557361,False,0.0836488414067282,46.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__wholegrain_Every other day,wholegrain,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__wholegrain_More than once/day,wholegrain,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__wholegrain_Never,wholegrain,0.009803061323208413,False,3.297417890208132,17.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__legumes_At least once/week,legumes,0.008999924630775289,False,3.027269901677053,18.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__legumes_At least twice/week,legumes,0.002676079400255976,False,0.9001424962149961,33.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__legumes_Less than once/month or never,legumes,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__legumes_One to three times/month,legumes,0.0003752309007815221,False,0.126214969426607,42.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_ingredients_Almost always,label_ingredients,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_ingredients_Always,label_ingredients,0.0006600660470060754,False,0.22202386788747033,40.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_ingredients_Never,label_ingredients,0.0028728779871402817,False,0.9663388770969228,30.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_ingredients_Rarely,label_ingredients,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_ingredients_Sometimes,label_ingredients,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_nutrition_Almost always,label_nutrition,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_nutrition_Always,label_nutrition,0.00040251256835445784,False,0.13539159862066646,41.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_nutrition_Never,label_nutrition,0.0033971845917300345,False,1.1426978654708422,27.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_nutrition_Rarely,label_nutrition,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_nutrition_Sometimes,label_nutrition,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_warnings_Almost always,label_warnings,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_warnings_Always,label_warnings,0.031058223430428848,False,10.446934707540867,8.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_warnings_Never,label_warnings,0.007393218405146386,False,2.4868283316386472,19.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_warnings_Rarely,label_warnings,0.00030624784233453675,False,0.10301140438250748,44.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_warnings_Sometimes,label_warnings,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_health_Almost always,label_health,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_health_Always,label_health,0.005888430891618135,False,1.9806687653078006,21.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_health_Never,label_health,0.0011562401512074702,False,0.3889200357180518,38.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_health_Rarely,label_health,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_health_Sometimes,label_health,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_brand_Almost always,label_brand,0.0003224313004864932,False,0.10845497172094282,43.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_brand_Always,label_brand,0.0015885004288408399,False,0.5343177564606689,36.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_brand_Never,label_brand,0.010664553915656766,False,3.5871948275303254,15.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_brand_Rarely,label_brand,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_brand_Sometimes,label_brand,0.0002928587430553044,False,0.09850776474979489,45.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_discounts_Almost always,label_discounts,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_discounts_Always,label_discounts,0.004900448377576701,False,1.6483449014041518,24.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_discounts_Never,label_discounts,0.0027782447871130653,False,0.9345074729580309,31.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_discounts_Rarely,label_discounts,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__label_discounts_Sometimes,label_discounts,0.0018671069353712142,False,0.6280315514347651,34.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__oil_Butter,oil,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__oil_Lard,oil,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__oil_Margarine,oil,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__oil_None,oil,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__oil_Olive oil,oil,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__oil_Other,oil,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
categorical__oil_Vegetable oil,oil,0.0,False,0.0,47.0,rf_complete_modern,3,2756937.4032588005,"Modern coding, complete cohort"
numeric__age,age,0.16172894096737664,False,100.0,1.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric__teeth_remaining,teeth_remaining,0.1521515616237334,False,94.07812894441993,2.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric__fruit_days,fruit_days,0.02698072890278813,False,16.68268446043345,12.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric__fruit_portions,fruit_portions,0.03371054925338972,False,20.843857043613294,4.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric__vegetable_days,vegetable_days,0.03139861878061104,False,19.414347607052377,6.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric__vegetable_portions,vegetable_portions,0.014032693271294909,False,8.676674185435699,16.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric__water,water,0.028391228910053315,False,17.55482274244304,10.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric__soda_frequency,soda_frequency,0.06296180494601979,False,38.93045027650321,3.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric__juice_frequency,juice_frequency,0.03322522779187688,False,20.5437737940663,5.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric_missing__missingindicator_age,age,0.0,True,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric_missing__missingindicator_teeth_remaining,teeth_remaining,0.0,True,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric_missing__missingindicator_fruit_days,fruit_days,0.0,True,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric_missing__missingindicator_fruit_portions,fruit_portions,0.0,True,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric_missing__missingindicator_vegetable_days,vegetable_days,0.0,True,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric_missing__missingindicator_vegetable_portions,vegetable_portions,0.0,True,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric_missing__missingindicator_water,water,0.0,True,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric_missing__missingindicator_soda_frequency,soda_frequency,0.0,True,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric_missing__missingindicator_juice_frequency,juice_frequency,0.0,True,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__sex_Female,sex,0.031224002442719855,False,19.30637909081359,7.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__sex_Male,sex,0.02837471462610518,False,17.544611654774158,11.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__region_01 Arica and Parinacota,region,0.0,False,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__region_02 Tarapaca,region,0.0,False,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__region_03 Antofagasta,region,0.0008345779743057738,False,0.5160350208897502,68.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__region_04 Atacama,region,0.0,False,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__region_05 Coquimbo,region,0.0005797824000205633,False,0.35849019758159106,74.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__region_06 Valparaiso,region,0.005414004799200927,False,3.347579454126902,39.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__region_07 Metropolitan,region,0.009217154120800262,False,5.699137127633521,27.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__region_08 O'Higgins,region,0.012393975532447619,False,7.663424652578222,20.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__region_09 Maule,region,0.0006865159413222644,False,0.4244855232563144,69.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__region_10 Biobio,region,0.004380104349706044,False,2.708299654660808,42.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__region_11 La Araucania,region,0.0,False,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__region_12 Los Rios,region,0.0004977941551503694,False,0.3077953470620837,76.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__region_13 Los Lagos,region,0.0010580790178220368,False,0.6542298561365517,64.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__region_14 Aysen,region,0.0,False,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__region_15 Magallanes and Antarctica,region,0.0,False,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__rural_Rural,rural,0.0018473538463313977,False,1.1422531028036838,54.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__rural_Urban,rural,0.0022982882778561247,False,1.421074214737934,49.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__education_High,education,0.029599289619622174,False,18.30178905678535,8.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__education_Intermediate,education,0.015989292788109864,False,9.886475909920888,15.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__education_Low,education,0.003503840060800159,False,2.1664892132737954,45.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__indigenous_No,indigenous,0.0006810700270937576,False,0.4211182136109705,70.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__indigenous_Yes,indigenous,0.000967770842836176,False,0.5983906387115904,66.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__born_chile_No,born_chile,0.0,False,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__born_chile_Yes,born_chile,0.0,False,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__fish_Less than once/month or never,fish,0.0058264220904314015,False,3.6025847047416737,36.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__fish_Less than three times/month,fish,0.0054194238272091185,False,3.350930139524196,38.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__fish_More than once/week,fish,0.007573805122278947,False,4.6830240011320585,29.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__fish_Once/week,fish,0.013680244303304629,False,8.458748459908705,17.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__dairy_frequency_At least once/month,dairy_frequency,0.0006267939111405866,False,0.38755828572884876,71.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__dairy_frequency_At least once/week,dairy_frequency,0.004473372371805684,False,2.7659690003832003,40.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__dairy_frequency_At least three times/day,dairy_frequency,0.00036175282118003084,False,0.22367847029493765,78.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__dairy_frequency_Every other day,dairy_frequency,0.004136551405110785,False,2.5577063575437586,43.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__dairy_frequency_Less than three times/day,dairy_frequency,0.010621785891393525,False,6.56764697020808,24.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__dairy_frequency_Never,dairy_frequency,0.0017451882275340085,False,1.0790822082276799,57.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__dairy_frequency_Once/day,dairy_frequency,0.022176461292264634,False,13.71211680458477,14.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__dairy_type_Full fat,dairy_type,0.006634810226341467,False,4.102426063421646,33.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__dairy_type_No dairy,dairy_type,0.0024436804646711377,False,1.510972897030265,48.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__dairy_type_Reduced fat,dairy_type,0.012994689181400771,False,8.034857029096612,18.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__wholegrain_At least once/month,wholegrain,0.001252657088818242,False,0.774541081717046,60.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__wholegrain_At least once/week,wholegrain,0.0013484587349900273,False,0.8337770141350479,58.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__wholegrain_Daily,wholegrain,0.011103519801220057,False,6.865511970093106,21.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__wholegrain_Every other day,wholegrain,0.0005799836398435204,False,0.3586146278918085,73.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__wholegrain_More than once/day,wholegrain,0.00030074602790425,False,0.18595683994796908,81.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
