model,fpr,tpr
logistic,0.056975421044253516,0.08072379024200245
logistic,0.056975421044253516,0.08082405450241242
logistic,0.056975421044253516,0.08109427098834648
logistic,0.05713857929149625,0.08109427098834648
logistic,0.05717470456055122,0.08109427098834648
logistic,0.05717470456055122,0.08128195310733384
logistic,0.05717470456055122,0.08155298488492832
logistic,0.05717470456055122,0.08192205504343304
logistic,0.05717470456055122,0.08193487969124093
logistic,0.05721196723334564,0.08193487969124093
logistic,0.05721196723334564,0.08199132235280825
logistic,0.05721196723334564,0.08302536089972948
logistic,0.05721196723334564,0.08308160505771893
logistic,0.05721196723334564,0.08348666758458599
logistic,0.05721196723334564,0.08369371549159828
logistic,0.05843304895585773,0.08369371549159828
logistic,0.05843304895585773,0.08554337907644814
logistic,0.05843304895585773,0.0856549950373133
logistic,0.05843304895585773,0.08581994247088638
logistic,0.05843304895585773,0.0865994282069182
logistic,0.058681670129264785,0.0865994282069182
logistic,0.058681670129264785,0.0869008286556319
logistic,0.058681670129264785,0.08699939039617412
logistic,0.05915843026118479,0.08699939039617412
logistic,0.05918513154934006,0.08699939039617412
logistic,0.05918513154934006,0.08704066268038181
logistic,0.05918513154934006,0.0872529233597635
logistic,0.05918513154934006,0.08757438034928072
logistic,0.05918513154934006,0.087698343147677
logistic,0.05918513154934006,0.08795955589832709
logistic,0.05918513154934006,0.08843037858197826
logistic,0.05918513154934006,0.08847829934953537
logistic,0.05918513154934006,0.089870256521895
logistic,0.05918513154934006,0.09013315028026819
logistic,0.05926085788502903,0.09013315028026819
logistic,0.059306383783495537,0.09013315028026819
logistic,0.0594825732533737,0.09013315028026819
logistic,0.05949551299854124,0.09013315028026819
logistic,0.059741972045517656,0.09013315028026819
logistic,0.05986690791963742,0.09013315028026819
logistic,0.06000702241709883,0.09013315028026819
logistic,0.060014043810727814,0.09013315028026819
logistic,0.060308728668982924,0.09013315028026819
logistic,0.060308728668982924,0.09020284504636142
logistic,0.060308728668982924,0.0902441173305691
logistic,0.060513139316819474,0.0902441173305691
logistic,0.060513139316819474,0.090339522137571
logistic,0.060513139316819474,0.09068535318851775
logistic,0.060513139316819474,0.09145038664962027
logistic,0.060513139316819474,0.09156649013130004
logistic,0.060822153533706735,0.09156649013130004
logistic,0.060822153533706735,0.09159656494142264
logistic,0.060822153533706735,0.0916195208894056
logistic,0.060822153533706735,0.09164610025332483
logistic,0.060822153533706735,0.0919809481440167
logistic,0.060822153533706735,0.09198677854649463
logistic,0.060822153533706735,0.0920700057631885
logistic,0.060822153533706735,0.09309592756823741
logistic,0.06083299194359854,0.09309592756823741
logistic,0.06121393531697433,0.09309592756823741
logistic,0.06122570195339678,0.09309592756823741
logistic,0.06122570195339678,0.0931525947552241
logistic,0.06122570195339678,0.0931932831429893
logistic,0.06122570195339678,0.09319532660760388
logistic,0.06145583085463811,0.09319532660760388
logistic,0.0615487115865444,0.09319532660760388
logistic,0.0615487115865444,0.09353496245236269
logistic,0.0615487115865444,0.09361451697031094
logistic,0.0615487115865444,0.09396502871416831
logistic,0.0615487115865444,0.09400777754761631
logistic,0.06159386817652017,0.09400777754761631
logistic,0.061653306329912595,0.09400777754761631
logistic,0.061653306329912595,0.09456981117401721
logistic,0.061653306329912595,0.09530434172562705
logistic,0.061653306329912595,0.09550942272470855
logistic,0.061653306329912595,0.09587085486549927
logistic,0.061653306329912595,0.09589209910824449
logistic,0.06166987448382571,0.09589209910824449
logistic,0.06166987448382571,0.0964832819902096
logistic,0.06166987448382571,0.09747582148075175
logistic,0.06166987448382571,0.0976987201383127
logistic,0.06166987448382571,0.09807650558962296
logistic,0.06166987448382571,0.09812192107888484
logistic,0.06166987448382571,0.09829681421573469
logistic,0.06168640359994089,0.09829681421573469
logistic,0.06168640359994089,0.0983910098734215
logistic,0.06168640359994089,0.09844167367421687
logistic,0.06168640359994089,0.09853690220631728
logistic,0.062056966020248294,0.09853690220631728
logistic,0.062056966020248294,0.0986655391476336
logistic,0.06214172427661438,0.0986655391476336
logistic,0.06226866033320468,0.0986655391476336
logistic,0.06262396709805308,0.0986655391476336
logistic,0.06262396709805308,0.09895030802862519
logistic,0.06270733022368397,0.09895030802862519
logistic,0.06312601549222473,0.09895030802862519
